Data[0],Time,Force,Mag_ave,Accel_ave,Gyro_ave,Class
1,0.02,0,-722,-722,-722,1
1,0.04,0,-721,-721,-721,1
1,0.06,0,-719.5,-719.5,-719.5,1
1,0.08,0,-722,-722,-722,1
1,0.1,1,-720,-720,-720,1
1,0.12,-1,-720.5,-720.5,-720.5,1
1,0.14,0,-719,-719,-719,1
1,0.16,0,-721,-721,-721,1
1,0.18,0,-719.5,-719.5,-719.5,1
1,0.2,0,-720.5,-720.5,-720.5,1
1,0.22,0,-720.5,-720.5,-720.5,1
1,0.24,-1,-718.5,-718.5,-718.5,1
1,0.26,0,-720,-720,-720,1
1,0.28,0,-720,-720,-720,1
1,0.3,0,-720,-720,-720,1
1,0.32,-1,-720,-720,-720,1
1,0.34,0,-720,-720,-720,1
1,0.36,0,-719.5,-719.5,-719.5,1
1,0.38,0,-718.5,-718.5,-718.5,1
1,0.4,0,-720,-720,-720,1
1,0.42,0,-720,-720,-720,1
1,0.44,0,-720.5,-720.5,-720.5,1
1,0.46,-1,-720,-720,-720,1
1,0.48,0,-719,-719,-719,1
1,0.5,-1,-718,-718,-718,1
1,0.52,0,-718.5,-718.5,-718.5,1
1,0.54,0,-720,-720,-720,1
1,0.56,0,-720,-720,-720,1
1,0.58,0,-718.5,-718.5,-718.5,1
1,0.6,0,-721,-721,-721,1
1,0.62,0,-721,-721,-721,1
1,0.64,0,-721,-721,-721,1
1,0.66,0,-718.5,-718.5,-718.5,1
1,0.68,0,-721,-721,-721,1
1,0.7,0,-720.5,-720.5,-720.5,1
1,0.72,0,-720.5,-720.5,-720.5,1
1,0.74,0,-719,-719,-719,1
1,0.76,0,-718.5,-718.5,-718.5,1
1,0.78,0,-718.5,-718.5,-718.5,1
1,0.8,0,-720.5,-720.5,-720.5,1
1,0.82,0,-717.5,-717.5,-717.5,1
1,0.84,0,-719,-719,-719,1
1,0.86,0,-721.5,-721.5,-721.5,1
1,0.88,0,-721,-721,-721,1
1,0.9,0,-722,-722,-722,1
1,0.92,0,-721,-721,-721,1
1,0.94,0,-719.5,-719.5,-719.5,1
1,0.96,1,-719,-719,-719,1
1,0.98,0,-719.5,-719.5,-719.5,1
1,1,0,-721.5,-721.5,-721.5,1
1,1.02,0,-720,-720,-720,1
1,1.04,0,-719,-719,-719,1
1,1.06,-1,-719.5,-719.5,-719.5,1
1,1.08,-1,-720,-720,-720,1
1,1.1,0,-721.5,-721.5,-721.5,1
1,1.12,0,-719.5,-719.5,-719.5,1
1,1.14,0,-719.5,-719.5,-719.5,1
1,1.16,-1,-719,-719,-719,1
1,1.18,0,-720.5,-720.5,-720.5,1
1,1.2,0,-721.5,-721.5,-721.5,1
1,1.22,0,-719,-719,-719,1
1,1.24,0,-720,-720,-720,1
1,1.26,-1,-718,-718,-718,1
1,1.28,0,-719,-719,-719,1
1,1.3,0,-722,-722,-722,1
1,1.32,-2,-722,-722,-722,1
1,1.34,0,-721.5,-721.5,-721.5,1
1,1.36,0,-719,-719,-719,1
1,1.38,0,-720,-720,-720,1
1,1.4,0,-721,-721,-721,1
1,1.42,0,-719.5,-719.5,-719.5,1
1,1.44,0,-720.5,-720.5,-720.5,1
1,1.46,-1,-721.5,-721.5,-721.5,1
1,1.48,0,-719.5,-719.5,-719.5,1
1,1.5,0,-719.5,-719.5,-719.5,1
1,1.52,-1,-721,-721,-721,1
1,1.54,0,-720.5,-720.5,-720.5,1
1,1.56,0,-720.5,-720.5,-720.5,1
1,1.58,0,-722.5,-722.5,-722.5,1
1,1.6,0,-719.5,-719.5,-719.5,1
1,1.62,0,-723,-723,-723,1
1,1.64,0,-726,-726,-726,1
1,1.66,0,-723.5,-723.5,-723.5,1
1,1.68,0,-725.5,-725.5,-725.5,1
1,1.7,-1,-723.5,-723.5,-723.5,1
1,1.72,0,-725.5,-725.5,-725.5,1
1,1.74,0,-724,-724,-724,1
1,1.76,0,-722,-722,-722,1
1,1.78,0,-724.5,-724.5,-724.5,1
1,1.8,-1,-722.5,-722.5,-722.5,1
1,1.82,1,-723,-723,-723,1
1,1.84,0,-722.5,-722.5,-722.5,1
1,1.86,0,-723.5,-723.5,-723.5,1
1,1.88,0,-719.5,-719.5,-719.5,1
1,1.9,-2,-722.5,-722.5,-722.5,1
1,1.92,0,-723.5,-723.5,-723.5,1
1,1.94,0,-723,-723,-723,1
1,1.96,0,-724,-724,-724,1
1,1.98,-1,-725,-725,-725,1
1,2,0,-727.5,-727.5,-727.5,1
1,2.02,0,-725.5,-725.5,-725.5,1
1,2.04,-1,-725,-725,-725,1
1,2.06,0,-726,-726,-726,1
1,2.08,0,-727,-727,-727,1
1,2.1,0,-726,-726,-726,1
1,2.12,0,-725.5,-725.5,-725.5,1
1,2.14,0,-726,-726,-726,1
1,2.16,-2,-727.5,-727.5,-727.5,1
1,2.18,-1,-726.5,-726.5,-726.5,1
1,2.2,0,-726,-726,-726,1
1,2.22,0,-727.5,-727.5,-727.5,1
1,2.24,-1,-727.5,-727.5,-727.5,1
1,2.26,0,-728.5,-728.5,-728.5,1
1,2.28,0,-728,-728,-728,1
1,2.3,0,-727.5,-727.5,-727.5,1
1,2.32,0,-729,-729,-729,1
1,2.34,0,-729,-729,-729,1
1,2.36,0,-728.5,-728.5,-728.5,1
1,2.38,0,-728,-728,-728,1
1,2.4,0,-729,-729,-729,1
1,2.42,-1,-730,-730,-730,1
1,2.44,0,-731,-731,-731,1
1,2.46,-1,-730.5,-730.5,-730.5,1
1,2.48,-1,-731.5,-731.5,-731.5,1
1,2.5,0,-731.5,-731.5,-731.5,1
1,2.52,0,-731.5,-731.5,-731.5,1
1,2.54,0,-730,-730,-730,1
1,2.56,0,-731,-731,-731,1
1,2.58,0,-731,-731,-731,1
1,2.6,-1,-732.5,-732.5,-732.5,1
1,2.62,0,-730,-730,-730,1
1,2.64,0,-731.5,-731.5,-731.5,1
1,2.66,0,-731.5,-731.5,-731.5,1
1,2.68,1,-732,-732,-732,1
1,2.7,0,-731.5,-731.5,-731.5,1
1,2.72,0,-732,-732,-732,1
1,2.74,0,-733,-733,-733,1
1,2.76,0,-731.5,-731.5,-731.5,1
1,2.78,0,-732.5,-732.5,-732.5,1
1,2.8,0,-731.5,-731.5,-731.5,1
1,2.82,0,-731.5,-731.5,-731.5,1
1,2.84,0,-732.5,-732.5,-732.5,1
1,2.86,-1,-732,-732,-732,1
1,2.88,-1,-731,-731,-731,1
1,2.9,-1,-732.5,-732.5,-732.5,1
1,2.92,0,-731,-731,-731,1
1,2.94,0,-729.5,-729.5,-729.5,1
1,2.96,0,-728.5,-728.5,-728.5,1
1,2.98,0,-732,-732,-732,1
1,3,0,-730,-730,-730,1
1,3.02,-1,-731.5,-731.5,-731.5,1
1,3.04,1,-729.5,-729.5,-729.5,1
1,3.06,0,-731,-731,-731,1
1,3.08,0,-729,-729,-729,1
1,3.1,0,-734,-734,-734,1
1,3.12,0,-729.5,-729.5,-729.5,1
1,3.14,0,-731,-731,-731,1
1,3.16,0,-729.5,-729.5,-729.5,1
1,3.18,-1,-731,-731,-731,1
1,3.2,-1,-729,-729,-729,1
1,3.22,0,-727.5,-727.5,-727.5,1
1,3.24,0,-730,-730,-730,1
1,3.26,0,-729.5,-729.5,-729.5,1
1,3.28,0,-728.5,-728.5,-728.5,1
1,3.3,0,-728,-728,-728,1
1,3.32,0,-729.5,-729.5,-729.5,1
1,3.34,0,-728,-728,-728,1
1,3.36,0,-727.5,-727.5,-727.5,1
1,3.38,0,-728.5,-728.5,-728.5,1
1,3.4,0,-727.5,-727.5,-727.5,1
1,3.42,0,-729.5,-729.5,-729.5,1
1,3.44,0,-728,-728,-728,1
1,3.46,0,-730,-730,-730,1
1,3.48,0,-728,-728,-728,1
1,3.5,0,-727.5,-727.5,-727.5,1
1,3.52,-1,-731.5,-731.5,-731.5,1
1,3.54,0,-731,-731,-731,1
1,3.56,0,-730.5,-730.5,-730.5,1
1,3.58,0,-730,-730,-730,1
1,3.6,0,-730.5,-730.5,-730.5,1
1,3.62,0,-731,-731,-731,1
1,3.64,0,-732,-732,-732,1
1,3.66,0,-731.5,-731.5,-731.5,1
1,3.68,0,-731.5,-731.5,-731.5,1
1,3.7,-1,-733,-733,-733,1
1,3.72,0,-731.5,-731.5,-731.5,1
1,3.74,0,-730.5,-730.5,-730.5,1
1,3.76,0,-732.5,-732.5,-732.5,1
1,3.78,0,-732,-732,-732,1
1,3.8,-1,-731,-731,-731,1
1,3.82,0,-732.5,-732.5,-732.5,1
1,3.84,0,-732,-732,-732,1
1,3.86,0,-733,-733,-733,1
1,3.88,0,-733,-733,-733,1
1,3.9,-2,-732.5,-732.5,-732.5,1
1,3.92,0,-731.5,-731.5,-731.5,1
1,3.94,0,-733.5,-733.5,-733.5,1
1,3.96,0,-731.5,-731.5,-731.5,1
1,3.98,-2,-732.5,-732.5,-732.5,1
1,4,0,-732.5,-732.5,-732.5,1
1,4.02,-1,-734,-734,-734,1
1,4.04,0,-732,-732,-732,1
1,4.06,0,-731.5,-731.5,-731.5,1
1,4.08,0,-732,-732,-732,1
1,4.1,0,-732.5,-732.5,-732.5,1
1,4.12,0,-730.5,-730.5,-730.5,1
1,4.14,0,-732,-732,-732,1
1,4.16,0,-731,-731,-731,1
1,4.18,0,-731.5,-731.5,-731.5,1
1,4.2,-1,-731.5,-731.5,-731.5,1
1,4.22,-1,-732,-732,-732,1
1,4.24,0,-731.5,-731.5,-731.5,1
1,4.26,0,-734.5,-734.5,-734.5,1
1,4.28,0,-730.5,-730.5,-730.5,1
1,4.3,0,-732,-732,-732,1
1,4.32,0,-731,-731,-731,1
1,4.34,0,-730.5,-730.5,-730.5,1
1,4.36,0,-733,-733,-733,1
1,4.38,0,-732,-732,-732,1
1,4.4,0,-733,-733,-733,1
1,4.42,-1,-731.5,-731.5,-731.5,1
1,4.44,0,-732,-732,-732,1
1,4.46,0,-730.5,-730.5,-730.5,1
1,4.48,0,-731.5,-731.5,-731.5,1
1,4.5,-1,-731.5,-731.5,-731.5,1
1,4.52,0,-730.5,-730.5,-730.5,1
1,4.54,-1,-729.5,-729.5,-729.5,1
1,4.56,-1,-730.5,-730.5,-730.5,1
1,4.58,-1,-731.5,-731.5,-731.5,1
1,4.6,0,-731,-731,-731,1
1,4.62,0,-730,-730,-730,1
1,4.64,0,-732,-732,-732,1
1,4.66,0,-730,-730,-730,1
1,4.68,0,-730.5,-730.5,-730.5,1
1,4.7,-1,-730.5,-730.5,-730.5,1
1,4.72,0,-732.5,-732.5,-732.5,1
1,4.74,0,-730,-730,-730,1
1,4.76,-1,-731.5,-731.5,-731.5,1
1,4.78,0,-729,-729,-729,1
1,4.8,0,-729,-729,-729,1
1,4.82,0,-732,-732,-732,1
1,4.84,-1,-730,-730,-730,1
1,4.86,0,-729.5,-729.5,-729.5,1
1,4.88,0,-732,-732,-732,1
1,4.9,-1,-728.5,-728.5,-728.5,1
1,4.92,-1,-731.5,-731.5,-731.5,1
1,4.94,0,-730.5,-730.5,-730.5,1
1,4.96,0,-730.5,-730.5,-730.5,1
1,4.98,0,-731,-731,-731,1
1,5,0,-731.5,-731.5,-731.5,1
1,5.02,0,-731,-731,-731,1
1,5.04,0,-730.5,-730.5,-730.5,1
1,5.06,0,-731.5,-731.5,-731.5,1
1,5.08,-1,-730.5,-730.5,-730.5,1
1,5.1,0,-731.5,-731.5,-731.5,1
1,5.12,1,-731.5,-731.5,-731.5,1
1,5.14,-1,-732,-732,-732,1
1,5.16,0,-729,-729,-729,1
1,5.18,-1,-730,-730,-730,1
1,5.2,0,-731,-731,-731,1
1,5.22,0,-731,-731,-731,1
1,5.24,0,-732,-732,-732,1
1,5.26,-1,-731.5,-731.5,-731.5,1
1,5.28,-1,-731.5,-731.5,-731.5,1
1,5.3,0,-733,-733,-733,1
1,5.32,0,-730.5,-730.5,-730.5,1
1,5.34,0,-731,-731,-731,1
1,5.36,0,-729.5,-729.5,-729.5,1
1,5.38,0,-728.5,-728.5,-728.5,1
1,5.4,0,-729.5,-729.5,-729.5,1
1,5.42,0,-729,-729,-729,1
1,5.44,0,-732.5,-732.5,-732.5,1
1,5.46,-1,-731.5,-731.5,-731.5,1
1,5.48,1,-729.5,-729.5,-729.5,1
1,5.5,0,-730,-730,-730,1
1,5.52,0,-730,-730,-730,1
1,5.54,0,-731,-731,-731,1
1,5.56,-1,-728,-728,-728,1
1,5.58,-1,-728.5,-728.5,-728.5,1
1,5.6,0,-731,-731,-731,1
1,5.62,0,-732,-732,-732,1
1,5.64,-1,-731,-731,-731,1
1,5.66,0,-730.5,-730.5,-730.5,1
1,5.68,0,-728.5,-728.5,-728.5,1
1,5.7,0,-732,-732,-732,1
1,5.72,0,-732,-732,-732,1
1,5.74,-1,-731,-731,-731,1
1,5.76,-2,-729,-729,-729,1
1,5.78,0,-728.5,-728.5,-728.5,1
1,5.8,0,-730.5,-730.5,-730.5,1
1,5.82,0,-732,-732,-732,1
1,5.84,0,-730.5,-730.5,-730.5,1
1,5.86,0,-731.5,-731.5,-731.5,1
1,5.88,0,-730,-730,-730,1
1,5.9,0,-733,-733,-733,1
1,5.92,0,-731.5,-731.5,-731.5,1
1,5.94,0,-731.5,-731.5,-731.5,1
1,5.96,0,-729.5,-729.5,-729.5,1
1,5.98,0,-730.5,-730.5,-730.5,1
1,6,0,-732.5,-732.5,-732.5,1
1,6.02,0,-729,-729,-729,1
1,6.04,0,-732,-732,-732,1
1,6.06,0,-729.5,-729.5,-729.5,1
1,6.08,-1,-732,-732,-732,1
1,6.1,0,-731.5,-731.5,-731.5,1
1,6.12,0,-730,-730,-730,1
1,6.14,0,-730,-730,-730,1
1,6.16,0,-730.5,-730.5,-730.5,1
1,6.18,0,-732,-732,-732,1
1,6.2,-1,-729.5,-729.5,-729.5,1
1,6.22,0,-729,-729,-729,1
1,6.24,0,-730,-730,-730,1
1,6.26,0,-730,-730,-730,1
1,6.28,0,-731,-731,-731,1
1,6.3,0,-731.5,-731.5,-731.5,1
1,6.32,0,-729.5,-729.5,-729.5,1
1,6.34,2,-731.5,-731.5,-731.5,1
1,6.36,0,-731.5,-731.5,-731.5,1
1,6.38,0,-731,-731,-731,1
1,6.4,-1,-729.5,-729.5,-729.5,1
1,6.42,0,-729,-729,-729,1
1,6.44,-1,-732,-732,-732,1
1,6.46,0,-730.5,-730.5,-730.5,1
1,6.48,0,-730.5,-730.5,-730.5,1
1,6.5,0,-730,-730,-730,1
1,6.52,0,-730,-730,-730,1
1,6.54,-1,-727.5,-727.5,-727.5,1
1,6.56,-1,-728.5,-728.5,-728.5,1
1,6.58,0,-729.5,-729.5,-729.5,1
1,6.6,0,-729.5,-729.5,-729.5,1
1,6.62,0,-729.5,-729.5,-729.5,1
1,6.64,-1,-729,-729,-729,1
1,6.66,0,-730,-730,-730,1
1,6.68,-1,-729,-729,-729,1
1,6.7,-1,-731.5,-731.5,-731.5,1
1,6.72,-1,-728.5,-728.5,-728.5,1
1,6.74,0,-727.5,-727.5,-727.5,1
1,6.76,0,-728.5,-728.5,-728.5,1
1,6.78,0,-730,-730,-730,1
1,6.8,-1,-730,-730,-730,1
1,6.82,0,-729,-729,-729,1
1,6.84,0,-729,-729,-729,1
1,6.86,0,-728,-728,-728,1
1,6.88,0,-730,-730,-730,1
1,6.9,0,-730,-730,-730,1
1,6.92,0,-730.5,-730.5,-730.5,1
1,6.94,0,-730.5,-730.5,-730.5,1
1,6.96,0,-730,-730,-730,1
1,6.98,0,-728.5,-728.5,-728.5,1
1,7,-1,-727.5,-727.5,-727.5,1
1,7.02,0,-730,-730,-730,1
1,7.04,0,-730.5,-730.5,-730.5,1
1,7.06,0,-729,-729,-729,1
1,7.08,0,-727,-727,-727,1
1,7.1,0,-731,-731,-731,1
1,7.12,0,-730.5,-730.5,-730.5,1
1,7.14,0,-730.5,-730.5,-730.5,1
1,7.16,0,-729,-729,-729,1
1,7.18,0,-731.5,-731.5,-731.5,1
1,7.2,0,-727.5,-727.5,-727.5,1
1,7.22,0,-729.5,-729.5,-729.5,1
1,7.24,0,-728.5,-728.5,-728.5,1
1,7.26,0,-729.5,-729.5,-729.5,1
1,7.28,0,-730.5,-730.5,-730.5,1
1,7.3,0,-728,-728,-728,1
1,7.32,0,-730.5,-730.5,-730.5,1
1,7.34,0,-727,-727,-727,1
1,7.36,0,-729.5,-729.5,-729.5,1
1,7.38,0,-730,-730,-730,1
1,7.4,0,-728.5,-728.5,-728.5,1
1,7.42,0,-729.5,-729.5,-729.5,1
1,7.44,0,-729.5,-729.5,-729.5,1
1,7.46,0,-729,-729,-729,1
1,7.48,0,-1520.5,-1520.5,-1520.5,1
1,7.5,1,-730.5,-730.5,-730.5,1
1,7.52,-1,-729,-729,-729,1
1,7.54,-1,-730.5,-730.5,-730.5,1
1,7.56,2,-729.5,-729.5,-729.5,1
1,7.58,0,-728.5,-728.5,-728.5,1
1,7.6,0,-729,-729,-729,1
1,7.62,0,-731,-731,-731,1
1,7.64,0,-729.5,-729.5,-729.5,1
1,7.66,0,-729,-729,-729,1
1,7.68,0,-729.5,-729.5,-729.5,1
1,7.7,0,-728.5,-728.5,-728.5,1
1,7.72,-1,-727.5,-727.5,-727.5,1
1,7.74,-1,-727.5,-727.5,-727.5,1
1,7.76,0,-728,-728,-728,1
1,7.78,-2,-727.5,-727.5,-727.5,1
1,7.8,0,-727,-727,-727,1
1,7.82,0,-730.5,-730.5,-730.5,1
1,7.84,0,-726.5,-726.5,-726.5,1
1,7.86,-1,-728,-728,-728,1
1,7.88,0,-729,-729,-729,1
1,7.9,0,-728.5,-728.5,-728.5,1
1,7.92,0,-729,-729,-729,1
1,7.94,0,-725,-725,-725,1
1,7.96,0,-727.5,-727.5,-727.5,1
1,7.98,0,-727.5,-727.5,-727.5,1
1,8,0,-725.5,-725.5,-725.5,1
1,8.02,0,-729.5,-729.5,-729.5,1
1,8.04,0,-727.5,-727.5,-727.5,1
1,8.06,0,-726,-726,-726,1
1,8.08,0,-728,-728,-728,1
1,8.1,0,-727,-727,-727,1
1,8.12,-1,-727,-727,-727,1
1,8.14,0,-726.5,-726.5,-726.5,1
1,8.16,0,-728,-728,-728,1
1,8.18,0,-727.5,-727.5,-727.5,1
1,8.2,0,-728,-728,-728,1
1,8.22,0,-727.5,-727.5,-727.5,1
1,8.24,0,-725,-725,-725,1
1,8.26,0,-729,-729,-729,1
1,8.28,1,-727,-727,-727,1
1,8.3,0,-727.5,-727.5,-727.5,1
1,8.32,0,-727.5,-727.5,-727.5,1
1,8.34,-1,-728.5,-728.5,-728.5,1
1,8.36,-1,-728.5,-728.5,-728.5,1
1,8.38,-2,-724,-724,-724,1
1,8.4,0,-726.5,-726.5,-726.5,1
1,8.42,0,-723.5,-723.5,-723.5,1
1,8.44,0,-727,-727,-727,1
1,8.46,0,-724.5,-724.5,-724.5,1
1,8.48,-1,-725.5,-725.5,-725.5,1
1,8.5,0,-725.5,-725.5,-725.5,1
1,8.52,-1,-725.5,-725.5,-725.5,1
1,8.54,0,-725.5,-725.5,-725.5,1
1,8.56,-1,-724.5,-724.5,-724.5,1
1,8.58,0,-725.5,-725.5,-725.5,1
1,8.6,0,-725,-725,-725,1
1,8.62,0,-726,-726,-726,1
1,8.64,0,-724,-724,-724,1
1,8.66,-2,-724.5,-724.5,-724.5,1
1,8.68,0,-724.5,-724.5,-724.5,1
1,8.7,0,-724,-724,-724,1
1,8.72,0,-725.5,-725.5,-725.5,1
1,8.74,0,-727.5,-727.5,-727.5,1
1,8.76,-1,-725.5,-725.5,-725.5,1
1,8.78,-2,-724.5,-724.5,-724.5,1
1,8.8,-1,-727.5,-727.5,-727.5,1
1,8.82,0,-724.5,-724.5,-724.5,1
1,8.84,0,-727,-727,-727,1
1,8.86,-1,-725,-725,-725,1
1,8.88,-1,-725.5,-725.5,-725.5,1
1,8.9,-1,-723.5,-723.5,-723.5,1
1,8.92,0,-727,-727,-727,1
1,8.94,0,-725.5,-725.5,-725.5,1
1,8.96,0,-724,-724,-724,1
1,8.98,0,-726.5,-726.5,-726.5,1
1,9,-1,-725.5,-725.5,-725.5,1
1,9.02,0,-726.5,-726.5,-726.5,1
1,9.04,0,-725,-725,-725,1
1,9.06,0,-725,-725,-725,1
1,9.08,0,-724.5,-724.5,-724.5,1
1,9.1,0,-724.5,-724.5,-724.5,1
1,9.12,-1,-723,-723,-723,1
1,9.14,0,-723.5,-723.5,-723.5,1
1,9.16,0,-722,-722,-722,1
1,9.18,0,-721.5,-721.5,-721.5,1
1,9.2,0,-723.5,-723.5,-723.5,1
1,9.22,1,-724.5,-724.5,-724.5,1
1,9.24,0,-723.5,-723.5,-723.5,1
1,9.26,0,-722.5,-722.5,-722.5,1
1,9.28,0,-726,-726,-726,1
1,9.3,-2,-724,-724,-724,1
1,9.32,0,-722.5,-722.5,-722.5,1
1,9.34,-1,-723.5,-723.5,-723.5,1
1,9.36,-1,-724,-724,-724,1
1,9.38,0,-725,-725,-725,1
1,9.4,0,-724,-724,-724,1
1,9.42,0,-724,-724,-724,1
1,9.44,0,-723,-723,-723,1
1,9.46,0,-724.5,-724.5,-724.5,1
1,9.48,-1,-721.5,-721.5,-721.5,1
1,9.5,0,-720.5,-720.5,-720.5,1
1,9.52,0,-723.5,-723.5,-723.5,1
1,9.54,0,-724.5,-724.5,-724.5,1
1,9.56,0,-725,-725,-725,1
1,9.58,0,-723.5,-723.5,-723.5,1
1,9.6,0,-723.5,-723.5,-723.5,1
1,9.62,0,-723,-723,-723,1
1,9.64,1,-725,-725,-725,1
1,9.66,-1,-725.5,-725.5,-725.5,1
1,9.68,0,-724,-724,-724,1
1,9.7,0,-724,-724,-724,1
1,9.72,-1,-722.5,-722.5,-722.5,1
1,9.74,0,-724,-724,-724,1
1,9.76,0,-724.5,-724.5,-724.5,1
1,9.78,0,-722.5,-722.5,-722.5,1
1,9.8,0,-725.5,-725.5,-725.5,1
1,9.82,0,-724,-724,-724,1
1,9.84,-1,-723.5,-723.5,-723.5,1
1,9.86,1,-723,-723,-723,1
1,9.88,0,-723,-723,-723,1
1,9.9,0,-721.5,-721.5,-721.5,1
1,9.92,0,-722,-722,-722,1
1,9.94,0,-724.5,-724.5,-724.5,1
1,9.96,0,-723,-723,-723,1
1,9.98,-2,-723,-723,-723,1
1,10,2,-724.5,-724.5,-724.5,1
1,10.02,0,-723.5,-723.5,-723.5,1
1,10.04,0,-723.5,-723.5,-723.5,1
1,10.06,-1,-724,-724,-724,1
1,10.08,0,-723.5,-723.5,-723.5,1
1,10.1,0,-722,-722,-722,1
1,10.12,0,-724,-724,-724,1
1,10.14,0,-724.5,-724.5,-724.5,1
1,10.16,-1,-721.5,-721.5,-721.5,1
1,10.18,0,-722.5,-722.5,-722.5,1
1,10.2,0,-721.5,-721.5,-721.5,1
1,10.22,0,-723.5,-723.5,-723.5,1
1,10.24,-1,-723.5,-723.5,-723.5,1
1,10.26,-1,-725,-725,-725,1
1,10.28,0,-724.5,-724.5,-724.5,1
1,10.3,0,-723.5,-723.5,-723.5,1
1,10.32,0,-723.5,-723.5,-723.5,1
1,10.34,0,-725.5,-725.5,-725.5,1
1,10.36,0,-723,-723,-723,1
1,10.38,0,-724,-724,-724,1
1,10.4,0,-724,-724,-724,1
1,10.42,0,-721,-721,-721,1
1,10.44,-1,-723.5,-723.5,-723.5,1
1,10.46,0,-724.5,-724.5,-724.5,1
1,10.48,0,-724.5,-724.5,-724.5,1
1,10.5001,-2,-725.5,-725.5,-725.5,1
1,10.5201,0,-722,-722,-722,1
1,10.5401,0,-722.5,-722.5,-722.5,1
1,10.5601,0,-721.5,-721.5,-721.5,1
1,10.5801,0,-724,-724,-724,1
1,10.6001,0,-724,-724,-724,1
1,10.6201,0,-724,-724,-724,1
1,10.6401,1,-726,-726,-726,1
1,10.6601,0,-722.5,-722.5,-722.5,1
1,10.6801,0,-723.5,-723.5,-723.5,1
1,10.7001,0,-720.5,-720.5,-720.5,1
1,10.7201,0,-723.5,-723.5,-723.5,1
1,10.7401,0,-724.5,-724.5,-724.5,1
1,10.7601,0,-722.5,-722.5,-722.5,1
1,10.7801,-1,-723.5,-723.5,-723.5,1
1,10.8001,0,-723.5,-723.5,-723.5,1
1,10.8201,-1,-723,-723,-723,1
1,10.8401,0,-723.5,-723.5,-723.5,1
1,10.8601,-1,-724,-724,-724,1
1,10.8801,0,-723,-723,-723,1
1,10.9001,0,-724.5,-724.5,-724.5,1
1,10.9201,0,-723.5,-723.5,-723.5,1
1,10.9401,0,-723,-723,-723,1
1,10.9601,0,-724,-724,-724,1
1,10.9801,0,-723,-723,-723,1
1,11.0001,-1,-725.5,-725.5,-725.5,1
1,11.0201,0,-726.5,-726.5,-726.5,1
1,11.0401,0,-723.5,-723.5,-723.5,1
1,11.0601,0,-725.5,-725.5,-725.5,1
1,11.0801,0,-723,-723,-723,1
1,11.1001,0,-723.5,-723.5,-723.5,1
1,11.1201,0,-723.5,-723.5,-723.5,1
1,11.1401,0,-724,-724,-724,1
1,11.1601,-2,-724,-724,-724,1
1,11.1801,0,-724,-724,-724,1
1,11.2001,0,-723,-723,-723,1
1,11.2201,0,-725,-725,-725,1
1,11.2401,0,-725.5,-725.5,-725.5,1
1,11.2601,-1,-723.5,-723.5,-723.5,1
1,11.2801,-1,-722,-722,-722,1
1,11.3001,0,-724.5,-724.5,-724.5,1
1,11.3201,0,-724.5,-724.5,-724.5,1
1,11.3401,-1,-722,-722,-722,1
1,11.3601,0,-721,-721,-721,1
1,11.3801,0,-723,-723,-723,1
1,11.4001,0,-723.5,-723.5,-723.5,1
1,11.4201,1,-723,-723,-723,1
1,11.4401,-2,-724.5,-724.5,-724.5,1
1,11.4601,0,-721.5,-721.5,-721.5,1
1,11.4801,0,-723.5,-723.5,-723.5,1
1,11.5001,0,-722,-722,-722,1
1,11.5201,0,-721,-721,-721,1
1,11.5401,-1,-722,-722,-722,1
1,11.5601,-2,-723.5,-723.5,-723.5,1
1,11.5801,0,-722,-722,-722,1
1,11.6001,0,-722,-722,-722,1
1,11.6201,0,-722,-722,-722,1
1,11.6401,-1,-722,-722,-722,1
1,11.6601,-1,-721.5,-721.5,-721.5,1
1,11.6801,0,-722,-722,-722,1
1,11.7001,0,-721.5,-721.5,-721.5,1
1,11.7201,0,-724.5,-724.5,-724.5,1
1,11.7401,0,-722,-722,-722,1
1,11.7601,0,-722.5,-722.5,-722.5,1
1,11.7801,0,-723.5,-723.5,-723.5,1
1,11.8001,-1,-722,-722,-722,1
1,11.8201,0,-722,-722,-722,1
1,11.8401,0,-724,-724,-724,1
1,11.8601,0,-721,-721,-721,1
1,11.8801,0,-723,-723,-723,1
1,11.9001,0,-721.5,-721.5,-721.5,1
1,11.9201,-1,-721.5,-721.5,-721.5,1
1,11.9401,-1,-721,-721,-721,1
1,11.9601,0,-723,-723,-723,1
1,11.9801,0,-723,-723,-723,1
1,12.0001,0,-722,-722,-722,1
1,12.0201,-1,-723.5,-723.5,-723.5,1
1,12.0401,0,-722,-722,-722,1
1,12.0601,1,-722,-722,-722,1
1,12.0801,0,-723.5,-723.5,-723.5,1
1,12.1001,0,-722,-722,-722,1
1,12.1201,0,-720,-720,-720,1
1,12.1401,0,-722,-722,-722,1
1,12.1601,0,-721,-721,-721,1
1,12.1801,0,-723.5,-723.5,-723.5,1
1,12.2001,1,-722.5,-722.5,-722.5,1
1,12.2201,-1,-722,-722,-722,1
1,12.2401,0,-721.5,-721.5,-721.5,1
1,12.2601,0,-721.5,-721.5,-721.5,1
1,12.2801,-1,-722,-722,-722,1
1,12.3001,-1,-724,-724,-724,1
1,12.3201,-1,-724,-724,-724,1
1,12.3401,1,-723,-723,-723,1
1,12.3601,0,-722.5,-722.5,-722.5,1
1,12.3801,0,-723.5,-723.5,-723.5,1
1,12.4001,1,-724,-724,-724,1
