ave_filt_force,med_filt_force,ave_filt_mag,med_filt_mag,Class
-0.06,0.0,-968.6,-954.25,2
-0.1,0.0,-1000.8100000000001,-992.0,2
-0.14,0.0,-1014.6,-1022.25,2
-0.14,0.0,-1029.06,-1035.5,2
-0.14,0.0,-1044.3700000000001,-1062.75,2
0.06,0.0,-1059.6000000000001,-1095.0,2
0.3,0.0,-1074.6000000000001,-1110.0,2
0.42000000000000004,0.0,-1055.8700000000001,-1110.0,2
0.4,0.0,-1070.3100000000002,-1118.75,2
0.4,0.0,-1083.66,-1129.5,2
0.4,0.0,-1094.1,-1142.5,2
0.4,0.0,-1102.2400000000002,-1155.25,2
0.4,0.0,-1107.9100000000003,-1161.0,2
0.39999999999999997,0.0,-1111.0500000000002,-1161.0,2
0.39999999999999997,0.0,-1108.96,-1161.0,2
0.38,0.0,-1104.6299999999999,-1161.0,2
0.4,0.0,-1099.05,-1161.0,2
0.4,0.0,-1090.57,-1161.0,2
0.4,0.0,-1080.25,-1161.0,2
0.42000000000000004,0.0,-1069.0900000000001,-1148.25,2
0.4,0.0,-1060.43,-1130.75,2
0.4,0.0,-1052.61,-1124.75,2
0.4,0.0,-1044.78,-1082.5,2
0.38,0.0,-1036.8200000000002,-1028.25,2
0.39999999999999997,0.0,-1028.8200000000002,-975.75,2
0.38,0.0,-1021.0400000000002,-930.75,2
0.34,0.0,-1013.1700000000002,-910.0,2
0.34,0.0,-1005.83,-887.5,2
0.36,0.0,-1000.8199999999999,-873.75,2
0.36000000000000004,0.0,-1019.2299999999999,-873.75,2
0.34,0.0,-1016.6199999999999,-862.0,2
0.36000000000000004,0.0,-1015.06,-862.0,2
0.36000000000000004,0.0,-1014.4300000000001,-862.0,2
0.36,0.0,-1014.0500000000001,-862.0,2
0.36,0.0,-1013.9599999999999,-862.0,2
0.36,0.0,-995.17,-862.0,2
0.36,0.0,-994.1899999999999,-862.0,2
0.38,0.0,-992.8199999999999,-862.0,2
0.38,0.0,-991.58,-862.0,2
0.36,0.0,-990.35,-847.25,2
0.36,0.0,-988.8,-814.75,2
0.34,0.0,-986.3599999999999,-808.5,2
0.33999999999999997,0.0,-983.49,-808.5,2
0.33999999999999997,0.0,-980.1100000000001,-808.5,2
0.32,0.0,-976.2200000000001,-808.5,2
0.32000000000000006,0.0,-972.03,-808.5,2
0.32,0.0,-968.04,-808.5,2
0.31999999999999995,0.0,-964.3500000000001,-808.5,2
0.28,0.0,-961.2199999999999,-808.5,2
0.28,0.0,-958.85,-808.5,2
0.28,0.0,-957.28,-808.5,2
0.32,0.0,-956.68,-808.5,2
0.32,0.0,-956.9399999999999,-808.5,2
0.32,0.0,-956.95,-808.5,2
0.31999999999999995,0.0,-955.7,-808.5,2
0.11999999999999997,0.0,-954.34,-808.5,2
-0.12,0.0,-952.85,-808.5,2
-0.21999999999999997,0.0,-985.21,-820.75,2
-0.19999999999999998,0.0,-984.6700000000001,-820.75,2
-0.22,0.0,-985.0400000000001,-820.75,2
0.13999999999999999,0.0,-988.14,-820.75,2
0.72,0.0,-993.13,-820.75,2
2.4,0.0,-1000.3,-820.75,2
4.640000000000001,0.0,-974.6200000000001,-808.5,2
6.74,0.0,-988.6200000000001,-808.5,2
7.56,0.0,-1003.71,-808.5,2
7.5600000000000005,0.0,-1019.2700000000001,-808.5,2
7.580000000000001,0.0,-1035.5800000000002,-856.25,2
7.580000000000001,0.0,-1051.85,-926.25,2
7.6000000000000005,0.0,-1066.42,-983.5,2
7.6000000000000005,0.0,-1075.56,-1038.25,2
7.600000000000001,0.0,-1077.42,-1038.25,2
7.580000000000001,0.0,-1077.31,-1038.25,2
7.6,0.0,-1075.84,-1038.25,2
7.62,0.0,-1073.8000000000002,-1038.25,2
7.640000000000001,0.0,-1073.95,-1038.25,2
7.6800000000000015,0.0,-1074.2500000000002,-1038.25,2
7.6800000000000015,0.0,-1074.5200000000002,-1038.25,2
7.660000000000002,0.0,-1074.8600000000001,-1038.25,2
7.660000000000002,0.0,-1075.1100000000001,-1038.25,2
7.700000000000001,0.0,-1075.4199999999998,-1038.25,2
7.660000000000001,0.0,-1075.6599999999999,-1038.25,2
7.6400000000000015,0.0,-1075.8600000000001,-1038.25,2
7.620000000000002,0.0,-1076.1000000000001,-1038.25,2
7.620000000000001,0.0,-1076.3200000000002,-1038.25,2
7.620000000000001,0.0,-1094.78,-1038.25,2
7.620000000000001,0.0,-1094.9799999999998,-1038.25,2
7.600000000000001,0.0,-1095.1899999999998,-1038.25,2
7.6,0.0,-1095.0,-1038.25,2
7.62,0.0,-1094.3300000000002,-1038.25,2
7.620000000000001,0.0,-1093.4900000000002,-1038.25,2
7.640000000000001,0.0,-1074.02,-1038.25,2
7.640000000000001,0.0,-1071.2900000000002,-1038.25,2
7.640000000000001,0.0,-1067.4400000000003,-1038.25,2
7.640000000000001,0.0,-1062.3500000000001,-965.5,2
7.66,0.0,-1056.24,-824.75,2
7.66,0.0,-1048.6200000000001,-790.75,2
7.66,0.0,-1040.2700000000002,-790.75,2
7.680000000000001,0.0,-1031.2800000000002,-790.75,2
7.68,0.0,-1021.53,-790.75,2
7.68,0.0,-1011.58,-790.75,2
7.7,0.0,-1002.14,-790.75,2
7.72,0.0,-993.0600000000001,-790.75,2
7.72,0.0,-984.9200000000001,-790.75,2
7.720000000000001,0.0,-978.1700000000001,-790.75,2
7.700000000000001,0.0,-972.1899999999999,-790.75,2
7.700000000000001,0.0,-967.7099999999999,-790.75,2
7.720000000000001,0.0,-964.59,-790.75,2
7.720000000000001,0.0,-962.22,-790.75,2
7.7200000000000015,0.0,-960.6500000000001,-790.75,2
7.360000000000001,0.0,-959.31,-790.75,2
6.779999999999999,0.0,-958.05,-790.75,2
5.1,0.0,-956.92,-790.75,2
2.8000000000000003,0.0,-990.54,-811.0,2
0.7000000000000001,0.0,-988.1600000000001,-811.0,2
-0.1,0.0,-985.6800000000002,-811.0,2
-0.12000000000000001,0.0,-983.3300000000002,-811.0,2
-0.12000000000000001,0.0,-982.12,-811.0,2
-0.12,0.0,-981.7199999999999,-811.0,2
-0.14,0.0,-951.7299999999999,-790.75,2
-0.12,0.0,-955.4099999999999,-790.75,2
-0.13999999999999999,0.0,-965.26,-790.75,2
-0.12,0.0,-976.84,-811.0,2
-0.14,0.0,-989.5,-834.25,2
-0.14,0.0,-1002.26,-860.0,2
-0.14,0.0,-1012.42,-886.5,2
-0.1,0.0,-1021.65,-926.5,2
-0.08,0.0,-1029.6,-985.5,2
-0.06,0.0,-1033.1100000000001,-986.75,2
-0.08,0.0,-1033.87,-986.75,2
-0.07999999999999999,0.0,-1032.41,-986.75,2
-0.05999999999999999,0.0,-1031.3500000000001,-986.75,2
-0.019999999999999997,0.0,-1030.6499999999999,-986.75,2
0.0,0.0,-1030.7,-986.75,2
-0.04,0.0,-1030.84,-986.75,2
-0.06,0.0,-1031.06,-986.75,2
-0.06,0.0,-1031.24,-986.75,2
-0.06,0.0,-1031.41,-986.75,2
-0.08,0.0,-1031.6000000000001,-986.75,2
-0.08,0.0,-1031.7800000000002,-986.75,2
-0.07999999999999999,0.0,-1031.98,-986.75,2
-0.07999999999999999,0.0,-1050.5199999999998,-986.75,2
-0.08,0.0,-1050.58,-986.75,2
-0.08,0.0,-1050.6399999999999,-986.75,2
-0.1,0.0,-1050.77,-986.75,2
-0.12000000000000001,0.0,-1050.82,-986.75,2
-0.12,0.0,-1050.0500000000002,-986.75,2
-0.12,0.0,-1030.3700000000001,-986.75,2
-0.11999999999999998,0.0,-1028.63,-986.75,2
-0.12,0.0,-1028.22,-986.75,2
-0.13999999999999999,0.0,-1027.5900000000001,-986.75,2
-0.16,0.0,-1025.72,-986.75,2
-0.18,0.0,-1022.4800000000001,-912.0,2
-0.18,0.0,-1018.5900000000001,-875.75,2
-0.18,0.0,-1014.2900000000002,-875.75,2
-0.16,0.0,-1009.1800000000001,-875.75,2
-0.16,0.0,-1003.7,-875.75,2
-0.18,0.0,-997.6800000000001,-875.75,2
-0.18,0.0,-990.69,-875.75,2
-0.16,0.0,-983.1200000000001,-875.75,2
-0.16,0.0,-975.86,-875.75,2
-0.16,0.0,-968.7399999999999,-875.75,2
-0.18,0.0,-961.6800000000001,-875.75,2
-0.14,0.0,-955.7,-875.75,2
-0.14,0.0,-950.48,-875.75,2
-0.14,0.0,-945.63,-875.75,2
-0.12,0.0,-940.72,-875.75,2
-0.12,0.0,-935.9200000000001,-875.75,2
-0.12,0.0,-931.4600000000002,-875.75,2
-0.13999999999999999,0.0,-958.3000000000001,-897.5,2
-0.15999999999999998,0.0,-954.0399999999998,-897.5,2
-0.13999999999999999,0.0,-950.2099999999999,-897.5,2
-0.18000000000000002,0.0,-946.7300000000001,-897.5,2
-0.2,0.0,-943.7800000000002,-897.5,2
-0.2,0.0,-941.76,-897.5,2
-0.2,0.0,-912.7699999999999,-875.75,2
-0.22,0.0,-911.78,-875.75,2
-0.24000000000000002,0.0,-910.85,-875.75,2
-0.24,0.0,-913.6700000000001,-875.75,2
-0.2,0.0,-918.98,-897.5,2
-0.2,0.0,-925.9300000000001,-917.75,2
-0.2,0.0,-930.0000000000001,-924.25,2
-0.2,0.0,-931.92,-924.25,2
-0.2,0.0,-931.63,-924.25,2
-0.16,0.0,-929.89,-924.25,2
-0.13999999999999999,0.0,-928.9799999999999,-924.25,2
-0.13999999999999999,0.0,-928.85,-924.25,2
-0.15999999999999998,0.0,-928.86,-924.25,2
-0.14,0.0,-928.8500000000001,-924.25,2
-0.14,0.0,-928.85,-924.25,2
-0.18000000000000002,0.0,-928.8599999999999,-924.25,2
-0.16000000000000003,0.0,-928.84,-924.25,2
-0.20000000000000004,0.0,-928.83,-924.25,2
-0.2,0.0,-928.8199999999999,-924.25,2
-0.18,0.0,-928.8,-924.25,2
-0.16,0.0,-928.7900000000001,-924.25,2
-0.16,0.0,-928.8100000000002,-924.25,2
-0.16,0.0,-947.2600000000001,-924.25,2
-0.16,0.0,-947.3000000000001,-924.25,2
-0.16,0.0,-945.37,-924.25,2
-0.16,0.0,-943.17,-924.25,2
-0.16,0.0,-941.05,-924.25,2
-0.16,0.0,-939.1600000000002,-924.25,2
-0.18,0.0,-918.2100000000002,-924.25,2
-0.13999999999999999,0.0,-914.85,-924.25,2
-0.13999999999999999,0.0,-911.13,-877.75,2
-0.14,0.0,-906.32,-803.0,2
-0.12,0.0,-900.95,-773.0,2
-0.13999999999999999,0.0,-895.4,-771.5,2
-0.13999999999999999,0.0,-889.66,-770.75,2
-0.14,0.0,-882.87,-770.0,2
-0.14,0.0,-876.0,-770.0,2
-0.09999999999999999,0.0,-868.94,-770.0,2
-0.11999999999999998,0.0,-862.2699999999999,-770.0,2
-0.12,0.0,-856.2299999999999,-770.0,2
-0.12000000000000001,0.0,-851.0600000000001,-770.0,2
-0.12000000000000001,0.0,-848.9,-770.0,2
-0.12,0.0,-849.1600000000001,-770.0,2
-0.12,0.0,-850.86,-770.0,2
-0.14,0.0,-854.11,-770.0,2
-0.12,0.0,-860.25,-770.0,2
-0.13999999999999999,0.0,-867.8100000000001,-770.0,2
-0.09999999999999999,0.0,-876.37,-770.0,2
-0.08,0.0,-886.3199999999999,-770.0,2
-0.08000000000000002,0.0,-896.7199999999999,-770.0,2
-0.1,0.0,-935.46,-770.75,2
-0.12000000000000001,0.0,-947.7099999999999,-770.75,2
-0.12000000000000001,0.0,-962.37,-770.75,2
-0.12,0.0,-978.4800000000001,-770.75,2
-0.14,0.0,-995.62,-770.75,2
-0.14,0.0,-1014.2099999999999,-770.75,2
-0.14,0.0,-992.4599999999999,-770.0,2
-0.18000000000000002,0.0,-1015.82,-770.0,2
-0.18000000000000002,0.0,-1040.1,-770.75,2
-0.18,0.0,-1063.12,-771.5,2
-0.18,0.0,-1082.19,-773.0,2
-0.16,0.0,-1094.94,-784.75,2
-0.13999999999999999,0.0,-1096.3600000000004,-807.25,2
-0.16,0.0,-1096.91,-809.25,2
-0.16,0.0,-1098.67,-832.0,2
-0.12,0.0,-1100.31,-849.0,2
-0.14,0.0,-1101.67,-849.0,2
-0.1,0.0,-1102.96,-849.0,2
-0.1,0.0,-1104.15,-849.0,2
-0.1,0.0,-1105.22,-849.0,2
-0.12000000000000001,0.0,-1106.26,-849.0,2
-0.14,0.0,-1107.18,-849.0,2
-0.14,0.0,-1108.05,-849.0,2
-0.14,0.0,-1108.82,-849.0,2
-0.18000000000000002,0.0,-1109.5900000000001,-849.0,2
-0.16,0.0,-1110.3500000000004,-849.0,2
-0.18,0.0,-1111.06,-849.0,2
-0.18000000000000002,0.0,-1111.6299999999999,-849.0,2
-0.14000000000000004,0.0,-1130.6299999999999,-849.0,2
-0.18000000000000002,0.0,-1131.48,-849.0,2
-0.18,0.0,-1132.3700000000001,-849.0,2
-0.19999999999999998,0.0,-1133.2900000000002,-849.0,2
-0.24,0.0,-1134.18,-849.0,2
-0.2,0.0,-1135.0,-849.0,2
-0.2,0.0,-1116.6900000000003,-849.0,2
-0.2,0.0,-1116.64,-849.0,2
-0.2,0.0,-1116.09,-849.0,2
-0.24,0.0,-1115.2299999999998,-849.0,2
-0.26,0.0,-1113.18,-840.0,2
-0.28,0.0,-1110.43,-831.75,2
-0.28,0.0,-1106.83,-826.25,2
-0.30000000000000004,0.0,-1101.33,-826.25,2
-0.30000000000000004,0.0,-1094.79,-826.25,2
-0.24,0.0,-1087.51,-826.25,2
-0.2,0.0,-1080.65,-826.25,2
-0.2,0.0,-1071.99,-826.25,2
-0.18,0.0,-1062.58,-826.25,2
-0.18,0.0,-1052.84,-826.25,2
-0.19999999999999998,0.0,-1043.5800000000002,-826.25,2
-0.19999999999999998,0.0,-1034.2800000000002,-826.25,2
-0.19999999999999998,0.0,-1024.54,-826.25,2
-0.19999999999999998,0.0,-1015.62,-826.25,2
-0.22,0.0,-1006.09,-826.25,2
-0.22,0.0,-996.55,-826.25,2
-0.18000000000000002,0.0,-987.01,-826.25,2
-0.18,0.0,-976.49,-826.25,2
-0.18,0.0,-1009.15,-831.75,2
-0.15999999999999998,0.0,-998.62,-831.75,2
-0.17999999999999997,0.0,-988.6100000000001,-831.75,2
-0.18,0.0,-981.12,-831.75,2
-0.18000000000000002,0.0,-976.6200000000001,-831.75,2
-0.2,0.0,-977.65,-831.75,2
-0.2,0.0,-957.43,-826.25,2
-0.18000000000000002,0.0,-970.31,-831.75,2
0.82,0.0,-982.27,-831.75,2
2.16,0.0,-995.6300000000001,-831.75,2
3.96,0.0,-1009.5999999999999,-843.75,2
6.24,0.0,-1023.93,-875.0,2
8.58,0.0,-1038.53,-908.0,2
10.9,0.0,-1052.89,-963.25,2
13.120000000000001,0.0,-1067.23,-1020.25,2
15.34,0.0,-1081.48,-1057.25,2
17.5,0.0,-1095.72,-1094.25,2
18.640000000000004,0.0,-1109.78,-1166.25,2
18.7,0.0,-1123.3000000000002,-1241.0,2
18.7,0.0,-1135.97,-1275.25,2
18.72,0.0,-1145.15,-1275.25,2
18.700000000000003,0.0,-1151.18,-1275.25,2
18.680000000000003,0.0,-1153.91,-1275.25,2
18.68,0.0,-1152.06,-1275.25,2
18.68,0.0,-1152.2299999999998,-1275.25,2
18.640000000000004,0.0,-1152.6699999999998,-1275.25,2
18.680000000000003,0.0,-1153.1699999999998,-1275.25,2
18.66,0.0,-1153.61,-1275.25,2
18.66,0.0,-1172.91,-1275.25,2
18.620000000000005,0.0,-1173.53,-1275.25,2
18.620000000000005,0.0,-1174.0400000000002,-1275.25,2
18.64,0.0,-1174.32,-1275.25,2
18.66,0.0,-1174.2800000000002,-1275.25,2
18.64,0.0,-1173.9300000000003,-1275.25,2
18.62,0.0,-1154.25,-1275.25,2
18.64,0.0,-1152.73,-1275.25,2
18.64,0.0,-1150.49,-1275.25,2
18.580000000000002,0.0,-1147.5299999999997,-1275.25,2
18.580000000000002,0.0,-1143.04,-1275.25,2
18.580000000000002,0.0,-1137.83,-1275.25,2
18.6,0.0,-1131.82,-1275.25,2
18.580000000000002,0.0,-1125.03,-1275.25,2
18.6,0.0,-1116.1000000000001,-1275.25,2
18.6,0.0,-1106.28,-1268.75,2
18.62,0.0,-1095.95,-1169.75,2
18.62,0.0,-1084.1,-1006.75,2
18.62,0.0,-1071.6799999999998,-864.75,2
18.64,0.0,-1058.4699999999998,-805.0,2
18.58,0.0,-1044.92,-803.75,2
18.580000000000002,0.0,-1031.9199999999998,-803.75,2
18.56,0.0,-1018.8699999999999,-803.75,2
18.580000000000002,0.0,-1005.89,-803.75,2
18.6,0.0,-992.71,-803.75,2
18.6,0.0,-979.5299999999999,-803.75,2
18.560000000000002,0.0,-966.57,-803.75,2
18.560000000000002,0.0,-954.1100000000001,-803.75,2
18.560000000000002,0.0,-974.61,-805.0,2
18.560000000000002,0.0,-963.62,-805.0,2
17.560000000000002,0.0,-953.03,-805.0,2
16.220000000000002,0.0,-941.4099999999999,-805.0,2
14.420000000000002,0.0,-930.1,-805.0,2
12.14,0.0,-919.1199999999999,-805.0,2
9.760000000000002,0.0,-884.68,-803.75,2
7.44,0.0,-874.6499999999999,-803.75,2
5.220000000000001,0.0,-864.81,-803.75,2
3.02,0.0,-854.8800000000001,-803.75,2
0.8600000000000001,0.0,-845.2099999999999,-803.75,2
-0.28,0.0,-836.04,-803.75,2
-0.32,0.0,-827.51,-803.75,2
-0.32,0.0,-820.0699999999999,-803.75,2
-0.32,0.0,-816.5500000000001,-803.75,2
-0.32,0.0,-816.62,-803.75,2
-0.31999999999999995,0.0,-820.4,-803.75,2
-0.31999999999999995,0.0,-828.9,-805.0,2
-0.32,0.0,-835.6700000000001,-806.75,2
-0.26,0.0,-842.51,-807.75,2
-0.26,0.0,-850.21,-810.0,2
-0.26,0.0,-858.45,-813.5,2
-0.26,0.0,-867.2900000000001,-815.75,2
-0.2,0.0,-876.86,-820.5,2
-0.19999999999999998,0.0,-887.57,-830.0,2
-0.19999999999999996,0.0,-898.6200000000001,-847.25,2
-0.2,0.0,-909.67,-876.5,2
-0.16,0.0,-919.56,-910.5,2
-0.14,0.0,-946.73,-933.5,2
-0.14,0.0,-952.46,-954.0,2
-0.15999999999999998,0.0,-955.81,-957.25,2
-0.17999999999999997,0.0,-955.86,-957.25,2
-0.17999999999999997,0.0,-955.58,-957.25,2
-0.17999999999999997,0.0,-955.33,-957.25,2
-0.19999999999999998,0.0,-936.45,-957.25,2
-0.18,0.0,-936.7899999999998,-957.25,2
-0.18,0.0,-937.0699999999999,-957.25,2
-0.16,0.0,-937.3800000000001,-957.25,2
-0.16,0.0,-937.58,-957.25,2
-0.16,0.0,-937.79,-957.25,2
-0.14,0.0,-938.0100000000001,-957.25,2
-0.16,0.0,-938.2600000000001,-957.25,2
-0.14,0.0,-938.1,-957.25,2
-0.12000000000000001,0.0,-937.45,-957.25,2
-0.07999999999999999,0.0,-936.54,-957.25,2
-0.08,0.0,-935.34,-957.25,2
-0.08000000000000002,0.0,-934.1899999999999,-957.25,2
-0.08,0.0,-933.0699999999999,-957.25,2
-0.039999999999999994,0.0,-931.9200000000001,-957.25,2
-0.039999999999999994,0.0,-930.33,-957.25,2
-0.039999999999999994,0.0,-928.13,-957.25,2
-0.039999999999999994,0.0,-924.82,-957.25,2
-0.039999999999999994,0.0,-920.8000000000001,-957.25,2
-0.04,0.0,-916.92,-957.25,2
-0.06,0.0,-912.62,-868.5,2
-0.08,0.0,-907.7800000000001,-788.75,2
-0.04,0.0,-926.2500000000001,-788.75,2
-0.04,0.0,-920.7,-787.0,2
-0.04,0.0,-915.0300000000001,-784.25,2
-0.08,0.0,-909.6700000000001,-780.5,2
-0.08,0.0,-904.1100000000001,-779.5,2
-0.08,0.0,-898.3500000000001,-779.25,2
-0.08,0.0,-874.0400000000001,-778.75,2
-0.08,0.0,-867.9800000000001,-777.25,2
-0.08,0.0,-861.6400000000001,-775.75,2
-0.06,0.0,-854.8400000000001,-773.25,2
-0.06,0.0,-847.64,-768.5,2
-0.06,0.0,-840.3,-765.25,2
-0.08,0.0,-832.6800000000001,-763.75,2
-0.1,0.0,-824.8199999999999,-760.25,2
-0.1,0.0,-816.14,-757.25,2
-0.1,0.0,-806.9100000000001,-756.75,2
-0.1,0.0,-797.1600000000001,-756.25,2
-0.12,0.0,-786.75,-756.0,2
-0.12,0.0,-775.8,-756.0,2
-0.12,0.0,-764.9799999999999,-756.0,2
-0.12,0.0,-754.71,-756.0,2
-0.13999999999999999,0.0,-746.2299999999999,-756.0,2
-0.13999999999999999,0.0,-740.09,-756.0,2
-0.14,0.0,-737.1800000000001,-756.0,2
-0.12,0.0,-737.57,-756.0,2
-0.1,0.0,-741.7800000000001,-756.0,2
-0.1,0.0,-746.75,-756.0,2
-0.1,0.0,-751.4100000000001,-756.0,2
-0.1,0.0,-772.4699999999999,-756.25,2
-0.1,0.0,-772.8299999999999,-756.25,2
-0.08,0.0,-772.4200000000001,-756.25,2
-0.12,0.0,-772.16,-756.25,2
-0.12000000000000001,0.0,-771.9399999999999,-756.25,2
-0.12000000000000001,0.0,-771.79,-756.25,2
-0.1,0.0,-752.7800000000001,-756.0,2
-0.1,0.0,-752.4200000000002,-756.0,2
-0.1,0.0,-752.1700000000001,-756.0,2
-0.12000000000000001,0.0,-754.27,-756.0,2
-0.14,0.0,-757.84,-756.0,2
-0.14,0.0,-761.6500000000001,-756.0,2
-0.14,0.0,-765.8200000000002,-756.0,2
-0.15999999999999998,0.0,-770.6300000000001,-756.25,2
-0.15999999999999998,0.0,-777.1600000000001,-756.75,2
-0.16,0.0,-784.35,-758.75,2
-0.16,0.0,-792.2399999999999,-762.0,2
-0.18,0.0,-801.43,-765.0,2
-0.19999999999999998,0.0,-810.5000000000001,-768.5,2
-0.19999999999999998,0.0,-819.07,-771.0,2
-0.18,0.0,-827.72,-772.75,2
-0.16,0.0,-836.4200000000001,-777.75,2
-0.16,0.0,-845.1500000000001,-791.5,2
-0.16,0.0,-853.7600000000001,-805.0,2
-0.16,0.0,-862.33,-816.75,2
-0.12000000000000001,0.0,-870.8699999999999,-841.75,2
-0.12000000000000001,0.0,-880.09,-869.5,2
-0.12000000000000001,0.0,-890.2800000000001,-882.25,2
-0.12000000000000001,0.0,-920.66,-884.25,2
-0.12000000000000001,0.0,-933.5600000000001,-904.25,2
-0.14,0.0,-947.3700000000001,-936.75,2
0.03999999999999998,0.0,-963.2200000000001,-952.25,2
2.3200000000000003,0.0,-979.83,-960.5,2
4.800000000000001,0.0,-997.37,-966.0,2
7.32,0.0,-978.9399999999998,-966.0,2
9.879999999999999,0.0,-997.33,-978.0,2
12.62,0.0,-1015.6500000000001,-991.0,2
15.440000000000001,0.0,-1034.0100000000002,-995.5,2
18.26,0.0,-1051.89,-1005.25,2
21.1,0.0,-1069.2,-1046.25,2
24.0,0.0,-1085.61,-1098.25,2
26.82,0.0,-1101.4499999999998,-1129.5,2
28.82,0.0,-1116.2299999999998,-1159.0,2
28.840000000000003,0.0,-1129.05,-1177.0,2
28.840000000000003,0.0,-1139.02,-1181.0,2
28.840000000000003,0.0,-1141.3300000000002,-1181.0,2
28.840000000000003,0.0,-1139.08,-1181.0,2
28.840000000000003,0.0,-1133.6499999999999,-1181.0,2
28.84,0.0,-1125.71,-1181.0,2
28.84,0.0,-1121.13,-1181.0,2
28.840000000000003,0.0,-1119.19,-1181.0,2
28.820000000000004,0.0,-1118.7600000000002,-1181.0,2
28.8,0.0,-1119.15,-1181.0,2
28.82,0.0,-1119.38,-1181.0,2
28.82,0.0,-1119.6300000000003,-1181.0,2
28.82,0.0,-1119.7800000000002,-1181.0,2
28.78,0.0,-1138.76,-1181.0,2
28.78,0.0,-1139.1,-1181.0,2
28.78,0.0,-1139.3,-1181.0,2
28.78,0.0,-1138.25,-1181.0,2
28.78,0.0,-1137.65,-1181.0,2
28.78,0.0,-1136.4,-1181.0,2
28.78,0.0,-1113.62,-1181.0,2
28.78,0.0,-1112.3000000000002,-1181.0,2
28.76,0.0,-1110.46,-1181.0,2
28.76,0.0,-1109.47,-1181.0,2
28.76,0.0,-1110.6100000000001,-1182.5,2
28.78,0.0,-1112.2300000000002,-1182.5,2
28.76,0.0,-1115.8000000000002,-1184.0,2
28.740000000000002,0.0,-1120.5500000000002,-1186.0,2
28.740000000000002,0.0,-1125.89,-1187.75,2
28.740000000000002,0.0,-1131.9599999999998,-1189.25,2
28.740000000000002,0.0,-1138.9699999999998,-1193.5,2
28.740000000000002,0.0,-1146.22,-1208.5,2
28.740000000000002,0.0,-1153.4600000000003,-1240.75,2
28.740000000000002,0.0,-1161.39,-1267.0,2
28.72,0.0,-1168.95,-1309.0,2
28.719999999999995,0.0,-1174.68,-1353.5,2
29.76,0.0,-1178.8,-1370.5,2
30.700000000000003,0.0,-1181.99,-1370.5,2
30.720000000000002,0.0,-1183.62,-1370.5,2
31.439999999999998,0.0,-1182.8400000000001,-1370.5,2
31.139999999999997,0.0,-1181.29,-1370.5,2
30.38,0.0,-1179.4,-1370.5,2
29.34,0.0,-1213.5400000000002,-1397.5,2
29.019999999999996,0.0,-1210.66,-1397.5,2
28.839999999999996,0.0,-1208.3300000000002,-1397.5,2
28.62,0.0,-1206.6100000000001,-1397.5,2
28.380000000000003,0.0,-1205.16,-1397.5,2
28.16,0.0,-1204.36,-1397.5,2
27.94,0.0,-1168.8399999999997,-1370.5,2
27.78,0.0,-1168.3700000000001,-1370.5,2
28.42,0.0,-1168.5500000000002,-1370.5,2
31.080000000000002,0.0,-1170.3,-1370.5,2
33.7,0.0,-1174.25,-1385.0,2
36.300000000000004,0.0,-1184.7899999999997,-1432.25,2
39.00000000000001,0.0,-1198.82,-1472.5,2
41.72,0.0,-1216.35,-1499.0,2
44.44,0.0,-1235.9199999999998,-1506.25,2
47.099999999999994,0.0,-1252.1399999999999,-1517.75,2
49.8,0.0,-1268.0800000000002,-1528.5,2
52.50000000000001,0.0,-1284.17,-1530.75,2
55.18000000000001,0.0,-1299.9899999999998,-1534.0,2
57.88,22.5,-1315.3300000000002,-1538.75,2
60.540000000000006,46.0,-1330.8500000000001,-1543.5,2
63.24000000000001,49.0,-1346.44,-1546.75,2
66.0,62.0,-1362.0800000000002,-1550.25,2
68.68,79.5,-1377.71,-1552.0,2
71.34,92.5,-1393.02,-1552.0,2
73.96,105.0,-1407.09,-1552.0,2
76.56,119.5,-1419.15,-1552.0,2
79.08,127.0,-1431.1599999999999,-1552.0,2
81.6,127.0,-1464.3400000000001,-1552.0,2
84.07999999999998,127.0,-1475.3400000000001,-1552.0,2
86.55999999999999,127.0,-1484.77,-1552.0,2
89.07999999999998,127.0,-1492.6700000000003,-1552.0,2
91.62,127.5,-1497.98,-1552.0,2
94.2,128.5,-1501.99,-1552.0,2
96.86,129.0,-1471.3300000000002,-1552.0,2
99.46000000000001,129.0,-1472.6200000000001,-1552.0,2
102.00000000000001,129.0,-1473.0500000000002,-1552.0,2
104.44000000000001,129.0,-1472.3600000000001,-1552.0,2
104.48,129.0,-1470.35,-1552.0,2
104.48,129.0,-1467.57,-1552.0,2
104.5,129.0,-1463.68,-1552.0,2
104.5,129.0,-1453.5600000000002,-1545.25,2
104.50000000000001,129.0,-1440.04,-1537.0,2
104.50000000000001,129.0,-1424.64,-1534.0,2
103.48,129.0,-1405.7300000000002,-1532.25,2
102.54,129.0,-1389.8100000000002,-1530.0,2
102.54,129.0,-1375.15,-1530.0,2
101.64000000000001,129.0,-1361.0300000000002,-1530.0,2
99.66,129.0,-1346.88,-1530.0,2
97.94,129.0,-1332.19,-1525.5,2
96.48,129.0,-1317.39,-1507.75,2
94.26,129.0,-1302.67,-1489.5,2
91.7,129.0,-1287.33,-1481.25,2
89.1,129.0,-1271.3799999999999,-1476.25,2
86.52000000000001,128.0,-1255.54,-1475.0,2
83.9,127.0,-1239.5700000000002,-1471.75,2
