3.503677094129839520e-02 1.256265900310939414e-03 7.398145905964379487e-01 1.279562800339206731e-03 1.757267502120040958e-01 7.147704230660507640e-01 1.396047300480542661e-03 1.232969000282672315e-03 5.361297936492976923e-01 1.465938000565344393e-03 7.849872797512481570e-01 7.170535192688209936e-01 5.981228446245169250e-01 1.465938000565344393e-03 3.638958117403183756e-01 1.326156600395741146e-03 7.008155799491188054e-01 7.944691180627528881e-01 1.676893197022518989e-01 8.586520776406292299e-01 4.431285687364552306e-01 6.661031989070006487e-01 1.372750400452275562e-03 1.116484500141336385e-03 1.442641100537077076e-03 2.751187223216808656e-02 1.302859700367473830e-03 1.302859700367473830e-03 6.329051163667197555e-01 4.678465796664466603e-01 5.933543767078108822e-02 1.163078300197870583e-03 4.659595307641570816e-01 1.372750400452275562e-03 1.269663384528408323e-01 1.535828700650146124e-03 1.372750400452275562e-03 1.372750400452275562e-03 3.387192593988503503e-02 7.101809337604821915e-01 1.279562800339206731e-03 8.396418072175632075e-01 1.256265900310939414e-03 7.592283049090736702e-02 1.625946951851502120e-02 8.381042118156976084e-01 4.577823188542353705e-01 6.723467681145762764e-01 1.279562800339206731e-03 1.349453500424008245e-03 8.581628427400356252e-01 3.490090926222556011e-01 1.302859700367473830e-03 7.799784462451706535e-01
1.000000000000000021e-03 1.000000000000000021e-03 6.173123167155425417e-01 1.000000000000000021e-03 4.160410557184750918e-02 5.970102639296187563e-01 1.000000000000000021e-03 1.000000000000000021e-03 7.289736070381230837e-01 1.000000000000000021e-03 6.787018572825024298e-01 6.061945259042033074e-01 6.061945259042033074e-01 1.000000000000000021e-03 3.055307917888562819e-01 1.000000000000000021e-03 5.921764418377321038e-01 7.231730205278592560e-01 1.551989247311827969e-01 7.280068426197457976e-01 3.809384164222873737e-01 6.303636363636363482e-01 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 7.463753665689148997e-01 5.133851417399803996e-01 1.000000000000000021e-03 1.000000000000000021e-03 5.090347018572825011e-01 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 6.008773216031280118e-01 1.000000000000000021e-03 6.999706744868035013e-01 1.000000000000000021e-03 1.966764418377321688e-03 1.000000000000000021e-03 6.990039100684262152e-01 6.250464320625610526e-01 6.535659824046921029e-01 1.000000000000000021e-03 1.000000000000000021e-03 7.120552297165200217e-01 2.678269794721407360e-01 1.000000000000000021e-03 6.820855327468230422e-01
6.488496656909371607e-01 6.770472401247071836e-01 5.599521369746458532e-01 6.650509311761456654e-01 5.286975541148906110e-01 4.066363822235203873e-01 6.768098635460254586e-01 6.755878137520716642e-01 8.647172888265213242e-01 6.626325787832801906e-01 8.977591038104248966e-01 3.718362222123449690e-01 7.296946021626907752e-01 6.774152366197004893e-01 5.868410003238322403e-01 6.758459136828603997e-01 7.112891255897237919e-01 6.857064614036536554e-01 6.109133717275492259e-01 1.940782156214084786e-01 8.140562286889878596e-01 4.519143946561346992e-01 6.772720570960512054e-01 6.772350062544051363e-01 6.609338918908622684e-01 6.529334220167758440e-01 6.767765805865807449e-01 6.770070493812266887e-01 7.328778346424195123e-01 5.630078894398974354e-01 6.596258087866454511e-01 6.348042568052372214e-01 3.849195651759805825e-01 6.770045374597591925e-01 6.486813669526125814e-01 6.774390998736420366e-01 6.761994666294154355e-01 6.761913028846460172e-01 6.601093536691452490e-01 3.752379918597489872e-01 6.770918267307558525e-01 6.440826667259300642e-01 6.754327026014516067e-01 6.274367911409686194e-01 6.613973414016217633e-01 5.978093054118065464e-01 6.530552502079510768e-01 5.233057146848352215e-01 6.761278768675907935e-01 6.712409336525091419e-01 8.944251560426443870e-01 6.798913632063192658e-01 6.762459371765647820e-01 8.917876385017367014e-01
6.373511409648764392e-01 6.660193822781630413e-01 5.501357387237515439e-01 6.533072601148811609e-01 5.946824916036284048e-01 3.848626290844031073e-01 6.659107316613829264e-01 6.654606076775793078e-01 9.871440409303493535e-01 6.512428983960575346e-01 9.152018111051821725e-01 3.429700555572993137e-01 7.298904234282306280e-01 6.665315923286982969e-01 6.337035845443986792e-01 6.657555164945541115e-01 7.055216422361028084e-01 7.107989579082832909e-01 5.952567877208951863e-01 1.584813082645406546e-01 8.068461031419692508e-01 5.447497724347907244e-01 6.663453341285036080e-01 6.661901189616747931e-01 6.585845757870616435e-01 6.581499733199409619e-01 6.658641671113342264e-01 6.660349037948459783e-01 7.504719545497346989e-01 5.818306757902005355e-01 6.547973257164380056e-01 6.165988731598606165e-01 3.602144605919833653e-01 6.658796886280171634e-01 6.315150506921121121e-01 6.665315923286982969e-01 6.653209140274333189e-01 6.652898709940675559e-01 6.571255532188705617e-01 3.610060579428104877e-01 6.659417746947486894e-01 6.301957217740669082e-01 6.655071722276278967e-01 6.132772685897234233e-01 6.619061803571988367e-01 5.734180137480774375e-01 6.493647948774285972e-01 5.035091026083680088e-01 6.660659468282117412e-01 6.586311403371103435e-01 8.972744593364512244e-01 7.079740418719984163e-01 6.658796886280171634e-01 8.891411845946199932e-01
